,fmom_1m,fmom_12_2,fmom_12m,fvol_12m,post_pub,years_since_pub
1955-09-30,-0.019036330136934957,-0.06494588958853131,0.042896976064949396,0.0360723519972098,0.0,0.0
1955-10-31,0.0035999179151401904,-0.06297139029497648,0.04159493836207665,0.03499010951258468,0.0,0.0
1955-11-30,-0.00207334588549307,-0.013041738602547093,0.0024646143369276147,0.015556203929208683,0.0,0.0
1955-12-31,-0.07383306798045555,-0.012906875024625059,0.0019485510556651714,0.016455675074272334,0.0,0.0
1956-01-31,-0.03503399961663843,0.08520578940417484,-0.05463008889293767,-0.05113457734094264,0.0,0.0
1956-02-29,-0.014529964233814648,0.08261697098041601,-0.05295492002242247,-0.04751342527369886,0.0,0.0
1956-03-31,0.005860487269893562,0.07994165567075959,-0.051279657840025854,-0.03525395268339327,0.0,0.0
1956-04-30,-0.0010998184983181366,0.07719516607497029,-0.04952987136742193,-0.023832548141702943,0.0,0.0
1956-05-31,0.01191321662707326,0.08738165294416658,-0.07929682434369487,-0.018920733396736916,0.0,0.0
1956-06-30,0.041182751688618,0.08444236397375512,-0.07669533758312498,0.013782811977655962,0.0,0.0
1956-07-31,0.0007879681939927316,0.08106676760304521,-0.07356035588964441,0.006517624818749544,0.0,0.0
1956-08-31,0.006797319756946765,0.07836173287109471,-0.0711427840021592,0.007214505426427666,0.0,0.0
1956-09-30,-0.0025424199730806393,0.07563476814426205,-0.06852785567748959,0.01567442116482958,0.0,0.0
1956-10-31,-0.0060353183533987855,0.07295716215625034,-0.06596653320837699,0.029180545994878813,0.0,0.0
1956-11-30,-0.00584397500952421,0.0653164889959062,-0.051868045389922735,0.02830024484389294,0.0,0.0
1956-12-31,-0.005670222758683076,0.06258373199109143,-0.05012988375060572,0.01322042590474001,0.0,0.0
1957-01-31,-0.005504055748413103,0.05922379245441172,-0.010135854869876774,-0.009086354321494275,0.0,0.0
1957-02-28,-0.06809664239553406,0.11742185344944915,-0.030858044953931657,-0.03363427869845689,0.0,0.0
1957-03-31,-0.06604886883337584,0.11341307870589094,-0.02984621170265301,-0.013482710283521212,0.0,0.0
1957-04-30,-0.031222972742253316,0.015295337973185094,0.033847624638528515,-0.009041621223005506,0.0,0.0
1957-05-31,-0.04659729784871697,-0.3062109683389975,0.45939958010594656,-0.01612098394680228,0.0,0.0
1957-06-30,-0.029121089332530492,-0.0017961468284818927,0.012876152668587992,-0.007655837266795598,0.0,0.0
1957-07-31,-0.02327568792196563,-0.018300822038346792,0.010555577872207978,-0.007593373220526639,0.0,0.0
1957-08-31,-0.010932373574358608,-0.017745370973762595,0.010224814361771077,-0.00844821968350294,0.0,0.0
1957-09-30,-0.013690145635843313,-0.017195942157493035,0.00991875405369046,-0.008685933664575023,0.0,0.0
1957-10-31,-0.04264093054470448,0.07928853789783627,0.016292394489721716,0.014816613735731286,0.0,0.0
1957-11-30,-0.04157009701331197,0.010442958092775012,0.06125829701983816,0.014372475059185428,0.0,0.0
1957-12-31,-0.040479351271168376,0.010120874632194226,0.059402098118512055,0.013290066750575195,0.0,0.0
1958-01-31,-0.02630872794722769,0.031735734145054664,-0.009951551224310386,0.013317047587419051,0.0,0.0
1958-02-28,0.026534042313406853,0.030070938598306826,-0.009637182273403842,-0.006805222544664216,0.0,0.0
1958-03-31,6.341386410722849e-06,0.029103230537661003,-0.009310058472002898,-0.0035111378106352097,0.0,0.0
1958-04-30,-0.0009253385751688672,0.028072144789598175,-0.009009604693385779,-0.009550922039597577,0.0,0.0
1958-05-31,-0.05004204625954113,-0.17785293658769347,0.21424673166788968,-0.00031228976727389925,0.0,0.0
1958-06-30,-0.032709132779178446,-0.17244116546455862,0.20772978480949314,-0.005795338609794631,0.0,0.0
1958-07-31,-0.042071289332581724,-0.09665410476183783,0.09879346435603481,-0.016864199594779063,0.0,0.0
1958-08-31,-0.019922513936089684,-0.09371416493542804,0.09579625941044277,-0.016846806428142125,0.0,0.0
1958-09-30,0.04655966642861745,-0.17373216018076593,0.17981927185546226,0.03822856607918092,0.0,0.0
1958-10-31,0.033126797686033785,-0.16845506581349695,0.17430787793224814,0.028674918895249764,0.0,0.0
1958-11-30,-0.021059036925304586,-0.16223210660155904,0.16762148484199665,0.019981227017243926,0.0,0.0
1958-12-31,-0.016544876225083095,-0.15724227987133332,0.16250275599220165,0.01945231378060863,0.0,0.0
1959-01-31,0.009062591167108332,-0.1521744184725329,0.15700424701029805,0.006060172021210487,0.0,0.0
1959-02-28,0.021113440964771517,0.043214153493457697,-0.03210852131393663,0.012836962936304198,0.0,0.0
1959-03-31,0.07166748726289239,0.04178008224121753,-0.03115799539484456,-0.01635687028261175,0.0,0.0
1959-04-30,0.020611049493667037,-0.05455483975182247,0.05357623111893961,-0.007922333328045974,0.0,0.0
1959-05-31,0.0298597326187678,0.15363121579343492,-0.16715414168142043,0.0024649829327825744,0.0,0.0
1959-06-30,-0.017155202834711475,0.14640004688913724,-0.1586108641186035,-0.006327813860649371,0.0,0.0
1959-07-31,0.022013139494252057,0.14161163740932706,-0.15329401933047987,-0.008236283621411072,0.0,0.0
1959-08-31,0.0029369349613882177,0.13661104032825422,-0.14779907723840185,-0.0065147628672670346,0.0,0.0
1959-09-30,-0.04396671874250393,0.13203999108603437,-0.1429193638708764,-0.022306601943783453,0.0,0.0
1959-10-31,-0.006791420563005371,-0.03979788447536567,0.07262331182237872,0.000564834869149558,0.0,0.0
1959-11-30,0.004307862851204551,0.18166512850965824,-0.15298986574711254,0.0033445090822660697,0.0,0.0
1959-12-31,-0.04635548767246671,0.17582193215827382,-0.14815528607607398,-0.015624459580864091,0.0,0.0
1960-01-31,-0.030683689880069344,0.17044491121633507,-0.14358422914091937,-0.01094969458803236,0.0,0.0
1960-02-29,-0.005923716315281515,0.16492358733763163,-0.13879702363985286,-0.014680600683077954,0.0,0.0
1960-03-31,0.0066611793594292265,0.15961490557211302,-0.13421784740253548,-0.006366875938206873,0.0,0.0
1960-04-30,0.006461514851776635,0.15445484402703005,-0.1297461654330456,-0.0011977848771125062,0.0,0.0
1960-05-31,0.008726240113928857,0.04506873967689563,-0.08235065645943887,0.002871967010220055,0.0,0.0
1960-06-30,0.008198954568441158,0.043660198778236146,-0.07974167876741722,-0.0065927503251307674,0.0,0.0
1960-07-31,-0.010413543078674944,0.042015752054290284,-0.07647453988762466,-0.022007346556433695,0.0,0.0
1960-08-31,-0.019797316379322076,0.0393699255089132,-0.07259542078301946,-0.023985792458984946,0.0,0.0
1960-09-30,-0.010121210254877604,0.038109118122872744,-0.07023061699779233,-0.0065598641753232476,0.0,0.0
1960-10-31,-0.029175205987050205,0.036885077593330685,-0.06632775384887385,0.02765631026847624,0.0,0.0
1960-11-30,-0.01657551702837036,0.03555538850383779,-0.06386301706718485,0.02116271766817517,0.0,0.0
1960-12-31,-0.027140239589162618,0.03431561307635103,-0.06182323016049962,-0.0006403342262226615,0.0,0.0
1961-01-31,0.01484416458732319,0.03310689744671727,-0.0594919243563317,0.020264246586273012,0.0,0.0
1961-02-28,0.07179927027664687,0.20042432326442214,-0.20520789166109515,0.049761517213475395,0.0,0.0
1961-03-31,0.05652526555220254,0.05073196150851256,-0.03830733407500975,0.03874626947460697,0.0,0.0
1961-04-30,-0.006032915442229149,0.048898912559149264,-0.036996617728010786,0.0009492099232246004,0.0,0.0
1961-05-31,-0.02721250639314711,-0.1940664378069443,0.16820128015477373,-0.0015420908954709943,0.0,0.0
1961-06-30,0.03044890650069315,0.18494210517243212,-0.21336007009921798,0.030278157826643084,0.0,0.0
1961-07-31,0.008853251550266603,-0.01980425312588635,0.059738707842163674,0.015769875417033303,0.0,0.0
1961-08-31,0.020959108674770358,-0.01920559496196676,0.05791669406772133,0.00945156287151052,0.0,0.0
1961-09-30,0.03974550224950926,0.07007297515951944,-0.09234754862149729,0.01026641884506637,0.0,0.0
1961-10-31,0.037231527216370706,0.023470509685289596,-0.032027799044450016,0.005644217712282508,0.0,0.0
1961-11-30,-0.04473384479524075,0.022517964540423784,-0.03073335534358044,-0.0003233022564436104,0.0,0.0
1961-12-31,-0.03536548161698248,-0.1494265368134269,0.03363840809486168,-0.001834275458411039,0.0,0.0
1962-01-31,-0.03430286101024726,-0.14465168982200788,0.032560035064366305,-0.0017792072931022878,0.0,0.0
1962-02-28,-0.007957264827665182,-0.14004095368606886,0.03152331091025922,0.00030565872069461585,0.0,0.0
1962-03-31,0.0005296535073491754,-0.1355111822477693,0.030465289861454966,0.00553750764300569,0.0,0.0
1962-04-30,0.0005122308800821524,-0.130892020317395,0.029431223762138334,0.005368553676605311,0.0,0.0
1962-05-31,0.03596777949351824,-0.12680940531534904,0.028477518273667762,0.008806258499837127,0.0,0.0
1962-06-30,-0.023517572794342884,0.0006004767066617178,0.0004013508167037619,0.0014482539861378433,0.0,0.0
1962-07-31,-0.03650355514275913,-0.08418259048910842,0.05729335317551007,-0.0068004073576488034,0.0,0.0
1962-08-31,-0.03218862880667438,-0.08163535460596132,0.05556207333546424,-0.008271622627357547,0.0,0.0
1962-09-30,-0.05356888098825701,-0.16971415230636916,0.2771901159446786,-0.018725876302520414,0.0,0.0
1962-10-31,-0.022628037358957943,0.18065032204012196,-0.18489055938029797,-0.023620136097648424,0.0,0.0
1962-11-30,-0.04897420042606518,0.17517620159319744,-0.17928222095795687,-0.025097197810676587,0.0,0.0
1962-12-31,-0.11156517168027776,0.5815016816110459,-0.6243259890812476,-0.009217120602125286,0.0,0.0
1963-01-31,-0.07746995368241441,0.308737632896636,-0.2733170634210029,0.0006065929683757611,0.0,0.0
1963-02-28,-0.017925624961035343,-0.002314076089399597,0.0049155041246055076,0.013659033252867093,0.0,0.0
1963-03-31,-0.017387468485969722,-0.0022420385748789786,0.004765777150912863,0.01324923295922514,0.0,0.0
1963-04-30,-0.030686910042189836,-0.0021933407639001482,0.004587792641684137,0.01615026797227827,0.0,0.0
1963-05-31,0.009710869011046033,0.044742504011172746,-0.04844735869198049,0.005681818523695124,0.0,0.0
1963-06-30,-0.027100000190543313,-0.09263787577467492,0.060149311765325036,0.017069869829482186,0.0,0.0
1963-07-31,-0.0006247629940215847,-0.08983550575587848,0.05832726181533363,0.016557750169186217,0.0,0.0
1963-08-31,-0.001654167360225999,-0.08692792329913517,0.05640576793818567,0.010537887396667143,0.0,0.0
1963-09-30,-0.0016046355327469788,-0.0841753109363812,0.0546330898671783,-0.0006191559732523656,0.0,0.0
1963-10-31,0.007724540444326213,-0.041932179321416185,-0.02554186354739127,0.0014260356874233014,0.0,0.0
1963-11-30,0.007493362418798067,-0.0406262183533604,-0.024732846099715,-0.011422155807239508,0.0,0.0
1963-12-31,-0.014225305263081812,-0.039357852922427744,-0.023959069618783215,-0.01175921541244912,0.0,0.0
1964-01-31,0.014831478759762541,-0.038006927392246835,-0.023120990381965585,-0.004927448615739327,0.0,0.0
1964-02-29,0.026046932391892624,0.0677592339788329,-0.09931496148716311,0.0017005247243366776,0.0,0.0
1964-03-31,0.04877649244582136,0.06120768567456128,-0.10935010741983914,0.004363389926205187,0.0,0.0
1964-04-30,-0.016525374731612148,-0.09725071395342451,0.1157872638744451,1.1048096425752413e-05,0.0,0.0
1964-05-31,-0.016035908093315947,-0.0940879407384258,0.11211906522548723,7.811334056318008e-06,0.0,0.0
1964-06-30,0.036804403213580375,-0.09100431450170453,0.10789867769725354,0.026176518815296073,0.0,0.0
1964-07-31,0.020673990122240988,-0.08217275841713481,0.09725925466639271,-0.0047049995407745585,0.0,0.0
1964-08-31,0.026345938998389683,-0.004397234796645985,-0.017524321091177672,0.013513691306296793,0.0,0.0
1964-09-30,0.01877380250976054,-0.004253028198058018,-0.01695397118466916,0.009635738452569213,0.0,0.0
1964-10-31,0.002945971370682513,-0.004114387512182336,-0.016411955154788507,0.00900864529821729,0.0,0.0
1964-11-30,0.02260145979000184,-0.003981062164056735,-0.015862554433015985,0.00937489044200331,0.0,0.0
1964-12-31,0.007886545073464627,0.013199301044413725,-0.049244103150201966,-0.004098032173602164,0.0,0.0
1965-01-31,0.007649337357274751,0.013919592980586466,-0.04679811878422009,-0.003975016969241458,0.0,0.0
1965-02-28,0.03106263027828213,-0.013522470810773029,0.05170842980730608,-0.031996461702880626,0.0,0.0
1965-03-31,0.03285179117098463,-0.06960024213301734,0.047796263378021925,-0.03028079030524968,0.0,0.0
1965-04-30,0.011980876716316514,0.01747604472741862,-0.008814594326923428,0.002898076824731855,0.0,0.0
1965-05-31,-0.03860289390230204,-0.09159974736610664,0.0829452865382335,0.020898504126771154,0.0,0.0
1965-06-30,-0.020467326195243492,0.0726514007441406,-0.03593163091483041,0.03471510484863006,0.0,0.0
1965-07-31,-0.011943935933966863,-0.03745861653987469,0.06001654015531483,0.0005122566295013287,0.0,0.0
1965-08-31,0.05942823558293438,0.04452048690133864,-0.07448578802675632,-0.0012683617475057318,0.0,0.0
1965-09-30,0.09985335289381372,0.0776215427726832,-0.12363892072167709,-0.03199535480201454,0.0,0.0
1965-10-31,0.048488385178792295,0.035120595072516636,0.011820311230928762,-0.026309711607069047,0.0,0.0
1965-11-30,0.04703203769102384,0.03347478558925313,0.011419439855919075,-0.022571521401266136,0.0,0.0
1965-12-31,0.04561894198563057,0.03231683403966632,0.011183719024763826,-0.021894609326791874,0.0,0.0
1966-01-31,-0.0030407629762519567,-0.05759493048562881,0.15329995101533633,-0.03190315448117712,0.0,0.0
1966-02-28,0.017927276757218086,-0.05561260013732338,0.14793168479876032,-0.005839697581774807,0.0,0.0
1966-03-31,0.03364001547414526,-0.053856270957749204,0.14330665701089898,0.0007577924245140413,0.0,0.0
1966-04-30,0.024783876287514335,-0.05223428297788933,0.13883924531801609,0.004249303097512163,0.0,0.0
1966-05-31,-0.01224671936586139,0.008307383482459185,0.01319153746612392,-0.0023246187190927563,0.0,0.0
1966-06-30,-0.020505474350037085,0.008023304477225487,0.012712990341360546,0.011085089084050296,0.0,0.0
1966-07-31,0.01985171654346668,0.007737369254863147,0.012260897554504888,0.005551198251695808,0.0,0.0
1966-08-31,-0.012135006158899422,0.006892623177025681,0.011081489287092558,0.016127310799431634,0.0,0.0
1966-09-30,-0.010394888375589035,0.006631766084662093,0.010682986843000846,0.020194109682390184,0.0,0.0
1966-10-31,-0.010083346997221958,0.006478902519894259,0.010407780547216392,0.007662023958822197,0.0,0.0
1966-11-30,-0.009781484229339247,0.00887735579044682,0.012110293156875201,0.007422416571454325,0.0,0.0
1966-12-31,-0.05213726188164511,0.008584270737923923,0.011714153350181429,-0.012601659108974352,0.0,0.0
1967-01-31,-0.05057169452191781,-0.08705696857366177,0.10410238882585932,-0.01222232191339651,0.0,0.0
1967-02-28,0.025186350012726226,0.02895302083477984,-0.038474824111901354,0.007963683587100437,0.0,0.0
1967-03-31,0.02837170817741031,0.0280421782363746,-0.03724528242823446,0.0211302970764456,0.0,0.0
1967-04-30,-0.0015081734672544207,0.026754873484677918,-0.03530020546018614,-0.03605958045746986,0.0,0.0
1967-05-31,-0.001462827558741997,0.025942191514817334,-0.03421787161928202,-0.034977787516971254,0.0,0.0
1967-06-30,-0.001412364404743349,-0.01983259040641805,-0.03075626880647067,-0.05931506195009952,0.0,0.0
1967-07-31,0.01344461003017898,-0.019232502774968154,-0.029783171104939037,-0.055382090225468916,0.0,0.0
1967-08-31,-0.015346541998058114,-0.018575593935877963,-0.02857637937506153,-0.04601745375020176,0.0,0.0
1967-09-30,0.006776439448105433,-0.018019984794705242,-0.027698634680572123,-0.034126836449842594,0.0,0.0
1967-10-31,0.023952467781800418,-0.017300030907241557,-0.024512731488726607,-0.01538987630442068,0.0,0.0
1967-11-30,0.016683514576511366,-0.016772411841558272,-0.023760060793950332,-0.013407092922159802,0.0,0.0
1967-12-31,0.04182714541121718,-0.016285926446247392,-0.02306203301309526,-0.025904034198035643,0.0,0.0
1968-01-31,-0.10987522991878912,-0.1719882613658106,0.173558838056322,-0.010900497349485515,0.0,0.0
1968-02-29,-0.06420075712959458,-0.11185847962616638,0.11599595469366589,-0.006864530004160308,0.0,0.0
1968-03-31,-0.024503413161985912,-0.10846753924141,0.112509194482586,-0.00468561134665752,0.0,0.0
1968-04-30,0.054039865141070204,-0.025171540123022168,0.10904072368974475,-0.004545248104288999,0.0,0.0
1968-05-31,-0.04871438967531357,0.12253616638812317,0.044775423403132494,0.07048034583284257,0.0,0.0
1968-06-30,-0.03749246282089006,0.1068693622825706,0.02259193065455756,0.06774391911527552,0.0,0.0
1968-07-31,-0.013089177877981435,0.10363179352703211,0.021912206509563867,0.05830297257965177,0.0,0.0
1968-08-31,0.06920290092933933,-0.00424593000701072,-0.008288073168015473,0.0025102143515831343,0.0,0.0
1968-09-30,0.06712647952609531,-0.02758372455606019,-0.00803570112453232,0.0008545646479928193,0.0,0.0
1968-10-31,-0.010062778988132223,0.03626105968758722,-0.027393598889677587,0.004333886717083862,0.0,0.0
1968-11-30,-0.06007030397563466,-0.29778615012549625,0.27904368497272614,-0.07877355530211519,0.0,0.0
1968-12-31,-0.022060357515330718,-0.28853440649366285,0.2703667473727716,-0.05619441377226575,0.0,0.0
1969-01-31,-0.005968606849416209,-0.2797286200359925,0.26205821428110093,-0.0383621541959164,0.0,0.0
1969-02-28,-0.01677486238549237,-0.2710334033254571,0.2538907750171486,-0.020649678171223446,0.0,0.0
1969-03-31,0.02231050969625785,-0.25645252241002425,0.23927676720101737,0.0031466349961096103,0.0,0.0
1969-04-30,0.014148169411436321,-0.24807243374627064,0.23142617407381225,0.0018397222296578687,0.0,0.0
1969-05-31,-0.011723768884713978,-0.24021087603534377,0.22397917569164152,0.011189419576499798,0.0,0.0
1969-06-30,-0.011364974262668609,-0.23249012206830658,0.21644251283318378,0.010854096702020586,0.0,0.0
1969-07-31,-0.1971896134949206,0.09289716842590051,-0.056424001149667474,0.1962931829460988,0.0,0.0
1969-08-31,-0.18774781048351763,0.058418372486538014,-0.04203130766616192,0.18946345261092007,0.0,0.0
1969-09-30,-0.1184819131290273,-0.06151772888486489,-0.04074908652103585,0.18377943308067585,0.0,0.0
1969-10-31,-0.088297425335703,0.008029663213026617,0.04223007899544532,0.14475816252849708,0.0,0.0
1969-11-30,-0.06960492190654397,0.007787553230370615,0.04095064599617915,0.13566898169381852,0.0,0.0
1969-12-31,-0.06751624379052679,-0.10017437954815474,0.12178180165472763,0.13159777319535096,0.0,0.0
1970-01-31,0.09946223205693731,0.12536148979519673,-0.048544910779329556,0.11898297733743414,0.0,0.0
1970-02-28,0.09165845890547558,0.037795311365928036,-0.033921126746808125,0.08974420539958845,0.0,0.0
1970-03-31,0.08875595017744776,0.03665888233797714,-0.03289860256273603,0.08484591984540908,0.0,0.0
1970-04-30,0.07087248885954477,0.07290045232117925,-0.05094806186939762,-0.023877407992758726,0.0,0.0
1970-05-31,0.06841964250723902,0.07070392103012495,-0.04941455145622909,-0.022367596413876374,0.0,0.0
1970-06-30,0.044545811994816886,0.06739320456699921,-0.047237685058815135,0.0029295676186880705,0.0,0.0
1970-07-31,0.025845581632984806,0.06533374155107351,-0.04578679751472584,0.002763730472230799,0.0,0.0
1970-08-31,0.025138398018378517,-0.08923712178573995,0.05582321120706967,0.0019415789280887606,0.0,0.0
1970-09-30,0.024383754723993994,-0.1676999416920737,0.1345701298212321,0.0018834113411512552,0.0,0.0
1970-10-31,0.04112416369882756,0.10392596266296714,-0.11097813234635792,-0.0008397773720831324,0.0,0.0
1970-11-30,-0.02405620468329841,-0.23854702004755327,0.2715091153099399,0.02563635494696131,0.0,0.0
1970-12-31,0.06516114216313634,0.05952150384416288,-0.06607090582894931,0.007373869379321715,0.0,0.0
1971-01-31,0.043608827710572215,0.02435638551497999,-0.03667933797789753,-0.014309643164554027,0.0,0.0
1971-02-28,0.04229341478464221,-0.04248669343961672,0.026005952004058842,-0.0138798203084671,0.0,0.0
1971-03-31,-0.005156427025335718,0.02708238423954292,-0.04075204750730119,-0.01207761227805373,0.0,0.0
1971-04-30,-0.014117232597874724,-0.09212653220875075,0.06397440506880901,0.006462300514827251,0.0,0.0
1971-05-31,0.0339128413606027,-0.010325202395023853,-0.021148111806016875,0.0016206817449231099,0.0,0.0
1971-06-30,0.032893791439380565,-0.010028987204073834,-0.020533422462396,0.0015687052852177122,0.0,0.0
1971-07-31,0.013345311395661131,0.07323103026821887,-0.019943280638198436,0.0015218600851283212,0.0,0.0
1971-08-31,0.0313659423620921,0.12017462173945576,-0.1081998675685,0.002775001703100916,0.0,0.0
1971-09-30,-0.0026702935633483374,0.11653527061780909,-0.10479454484194281,-0.004917105660600853,0.0,0.0
1971-10-31,0.004330188472506274,-0.07551425668379863,0.11436938360393865,-0.0020381446376257287,0.0,0.0
1971-11-30,-0.02216519890113811,0.023258440169206834,-0.017449993110229226,0.002633223546358799,0.0,0.0
1971-12-31,0.08904768161678069,0.02235656259447274,-0.016859975508341,-0.024085268787200884,0.0,0.0
1972-01-31,0.03014634457363071,0.001005662066330664,0.03766750238765543,-0.01921393376299888,0.0,0.0
1972-02-29,0.02148101596576415,0.0009971596515061137,0.03647154160314466,-0.004754812960623049,0.0,0.0
1972-03-31,0.020836410897272173,0.0009793435381358242,0.03534511790643716,-0.0010672906277707618,0.0,0.0
1972-04-30,0.020211330482195762,0.0009734112747866673,0.03426687586723129,0.0049144503313217815,0.0,0.0
1972-05-31,0.03563539590965621,0.00048728674680546135,0.03234875622877171,-0.0016092360357858873,0.0,0.0
1972-06-30,0.051354446554488564,0.0004390673735703442,0.0312981925606107,0.00809134895456389,0.0,0.0
1972-07-31,0.013881302456187843,-0.0002694218155927017,0.02837009787573233,0.04052467002669217,0.0,0.0
1972-08-31,0.019936131218278672,0.007702801256904476,0.03785070518247652,0.03552807251830978,0.0,0.0
1972-09-30,0.06579925390886462,0.040478488973056864,-0.1088527574411852,0.04754385179636588,0.0,0.0
1972-10-31,0.07275885661926777,-0.008890524935134696,-0.09207194833181885,0.02643971137849198,0.0,0.0
1972-11-30,0.043179720942503726,-0.008618968157314572,-0.08928466881996283,0.025687598443508007,0.0,0.0
1972-12-31,0.026753594597681,-0.008354300096519498,-0.08657997692035255,0.025528975335841447,0.0,0.0
1973-01-31,0.026814049085391024,-0.008046131267811098,-0.08365513729870541,0.007670541123379112,0.0,0.0
1973-02-28,0.025031413024416655,-0.007789058769909488,-0.08105347528557993,0.0032989904694566306,0.0,0.0
1973-03-31,0.01848750925058596,0.004697757269457278,0.05175482241439061,0.0002238612951512382,0.0,0.0
1973-04-30,0.02084130953163274,0.0045527665946960725,0.05018280477481339,0.003180992735051809,0.0,0.0
1973-05-31,0.01772797685109693,0.004418651432606086,0.04861804851219421,0.004592924613745208,0.0,0.0
1973-06-30,0.005255781167912145,0.00427384510115975,0.04713666835646716,0.005344003119678641,0.0,0.0
1973-07-31,0.0050979196120198595,0.004151978701490009,0.045702390538464574,0.0051837054056494735,0.0,0.0
1973-08-31,0.045772813114142816,0.0040066796911541564,0.04428024531178691,0.005028113940319172,0.0,0.0
1973-09-30,0.03223942616739102,0.024220800372269126,0.11944647228134715,0.0025718790035131095,0.0,0.0
1973-10-31,0.035896912581212456,0.02348753350325496,0.11583701715206139,0.015466755002037143,0.0,0.0
1973-11-30,0.03482002829628143,0.14360752054203413,0.11219130756571617,-0.01640495017580944,0.0,0.0
1973-12-31,0.0337751073858611,0.1392812038561638,0.10877754597870723,-0.05827576711449203,0.0,0.0
1974-01-31,0.009004316907334269,0.13416794544976438,0.11866584385664186,-0.05652683029140476,0.0,0.0
1974-02-28,0.014305054715832707,0.1285061044211717,0.11450865408159107,-0.05311204707452982,0.0,0.0
1974-03-31,0.013875771654059772,0.1245407090718103,0.11101306796196973,-0.05151846525102155,0.0,0.0
1974-04-30,0.006234791739411594,0.1205239965686456,0.10749487830787356,-0.014669974118133589,0.0,0.0
1974-05-31,0.01238362774471307,0.11667118092041748,0.10410151438051067,-0.012103828609628595,0.0,0.0
1974-06-30,-0.031588071785511346,0.11228559899478761,0.10037614981739977,-0.0019996955176523074,0.0,0.0
1974-07-31,-0.030639704931251784,0.025102891600765093,0.0969452106707213,0.008347356427127558,0.0,0.0
1974-08-31,0.007488159917271545,0.024337149490130806,0.09377178195442613,0.0007654018493020208,0.0,0.0
1974-09-30,-0.05716871378154899,0.08677807250679959,-0.02764743442044612,-0.0035484497308483002,0.0,0.0
1974-10-31,-0.009836147715097818,0.003501606782729552,0.01710600129997995,0.052437144588014226,0.0,0.0
1974-11-30,0.05027185800361126,0.0033900830301508865,0.01657661893914921,0.035903264907421115,0.0,0.0
1974-12-31,0.02759154018486363,0.325690705546762,-0.30288301702865156,0.03625286224543941,0.0,0.0
1975-01-31,-0.08055028730766857,0.11870328838648994,0.04155691626120578,-0.16416097744234434,0.0,0.0
1975-02-28,-0.07880386449504558,-0.04702699590088211,0.08693736080464465,-0.1525701025042799,0.0,0.0
1975-03-31,-0.06319620940256945,-0.01856169975986421,0.010927858131966714,-0.0038108313572760844,0.0,0.0
1975-04-30,-0.021596540410702296,-0.017924841310209404,0.010607093572958875,-0.01071364097885311,0.0,0.0
1975-05-31,-0.02722476531167631,-0.017347289507831834,0.010308056775584794,-0.011809890350759652,0.0,0.0
1975-06-30,0.06220612670842397,-0.016600430968294028,0.009955213362770684,-0.012942846666723844,0.0,0.0
1975-07-31,0.004697933527686923,-0.1147092080983719,0.09831930716886603,0.00014984607144632664,0.0,0.0
1975-08-31,0.005546994979153631,-0.11119546699016192,0.0952942394085672,0.004174966142198258,0.0,0.0
1975-09-30,0.0032199178233850954,-0.1078300045382071,0.09238114375214647,-0.0011287225985884709,0.0,0.0
1975-10-31,-0.0039186190928738925,-0.10407264831909376,0.08897192284652534,-0.007982586217222174,0.0,0.0
1975-11-30,0.003226338395607285,-0.10054347353483166,0.08609641800055524,-0.0009759366769242937,0.0,0.0
1975-12-31,0.010105268298218662,-0.09750781890325376,0.08348313419181684,-0.0018032222334668745,0.0,0.0
1976-01-31,0.020739194076445814,0.019276289371843863,0.08175987718868043,0.006124660337829248,0.0,0.0
1976-02-29,0.020060332241724568,-0.0030820338261273623,0.07579771251874344,0.01528284245339893,0.0,0.0
1976-03-31,0.008239865240796675,-0.00298932152994456,0.07330481465888854,0.01976941694702302,0.0,0.0
1976-04-30,0.010127812028317855,-0.0029709187064743017,0.07046693046566788,0.018765123251979487,0.0,0.0
1976-05-31,0.00977557370936406,-0.003567669186649199,0.06531417330823043,0.018254497099194893,0.0,0.0
1976-06-30,0.008313517812552762,-0.0034458999842346206,0.06318497203653757,0.017656127159246828,0.0,0.0
1976-07-31,0.04654209549238215,0.15707327106099886,-0.2904282414345073,0.03914870822135594,0.0,0.0
1976-08-31,0.04287570520565761,0.0020603994651531288,0.06786874770373363,-0.0006000753014324886,0.0,0.0
1976-09-30,0.007080403688973294,0.002256861036411656,0.06432729497277284,-0.012364014149142151,0.0,0.0
1976-10-31,0.014714430690135182,0.002285350791104194,0.06218312972151679,-0.029024201695647317,0.0,0.0
1976-11-30,0.009395540333228597,0.002354319149744032,0.0601467926217092,-0.02550044514650817,0.0,0.0
1976-12-31,0.021336040160848578,0.002385256529375512,0.05828035065906987,-0.022376438431830174,0.0,0.0
1977-01-31,0.02956814022548749,-0.014840611017289286,-0.021070296385179182,-0.014621417679362238,0.0,0.0
1977-02-28,0.009983218532981092,-0.014290092786067831,-0.020294503280935124,-0.00394194437411116,0.0,0.0
1977-03-31,-0.013177922020528277,-0.01367586772936872,-0.019455209251485393,-0.012162063280592843,0.0,0.0
1977-04-30,-0.012781426339218756,-0.013125901361154685,-0.01867494306020432,-0.004160582617279446,0.0,0.0
1977-05-31,-0.0413157128440334,-0.011779141938367658,-0.016892781104088962,-0.04145577043248382,0.0,0.0
1977-06-30,-0.040075310840208773,-0.02350486889424929,0.03397507846852002,-0.04021186110537479,0.0,0.0
